squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,hasStormProtector,basement,attic,garage,hasGuestRoom
51329.0,27.0,0.0,0.0,63.0,37986.0,9.0,4.0,1.0,7702.0,5317.0,745.0,7.0
77198.0,68.0,0.0,1.0,76.0,53958.0,2.0,3.0,0.0,5289.0,6596.0,844.0,3.0
59560.0,21.0,0.0,0.0,69.0,31501.0,4.0,10.0,1.0,3889.0,5046.0,843.0,0.0
28561.0,85.0,0.0,1.0,11.0,71233.0,10.0,6.0,1.0,9667.0,9533.0,381.0,7.0
24323.0,65.0,1.0,1.0,46.0,49113.0,2.0,10.0,1.0,5226.0,5244.0,682.0,4.0
74383.0,58.0,0.0,0.0,14.0,20734.0,7.0,5.0,1.0,6646.0,9713.0,984.0,6.0
93734.0,17.0,1.0,1.0,62.0,29088.0,5.0,4.0,1.0,2504.0,3891.0,325.0,2.0
30342.0,26.0,0.0,0.0,91.0,29644.0,5.0,10.0,1.0,7782.0,3894.0,494.0,10.0
69629.0,20.0,1.0,1.0,95.0,48419.0,7.0,8.0,0.0,8397.0,9994.0,934.0,7.0
70494.0,69.0,1.0,1.0,98.0,30556.0,3.0,3.0,0.0,5652.0,6478.0,160.0,9.0
2609.0,84.0,0.0,1.0,88.0,33910.0,4.0,10.0,0.0,7248.0,6156.0,545.0,1.0
95610.0,12.0,1.0,0.0,28.0,16949.0,3.0,9.0,0.0,3708.0,7069.0,659.0,4.0
26046.0,6.0,0.0,0.0,52.0,7677.0,1.0,6.0,0.0,7397.0,7035.0,770.0,5.0
65309.0,69.0,0.0,0.0,27.0,20662.0,4.0,9.0,1.0,1967.0,8462.0,143.0,1.0
17872.0,82.0,1.0,0.0,89.0,40057.0,10.0,2.0,1.0,5328.0,9057.0,997.0,3.0
46735.0,54.0,1.0,1.0,28.0,74206.0,6.0,10.0,1.0,930.0,2111.0,218.0,7.0
50560.0,23.0,0.0,0.0,49.0,39164.0,5.0,6.0,0.0,6472.0,6235.0,800.0,5.0
19714.0,35.0,1.0,1.0,47.0,23007.0,7.0,7.0,1.0,839.0,7972.0,931.0,9.0
41132.0,53.0,1.0,1.0,53.0,72566.0,5.0,8.0,0.0,3108.0,107.0,133.0,1.0
47615.0,4.0,0.0,0.0,77.0,290.0,1.0,7.0,0.0,4618.0,339.0,371.0,5.0
16187.0,31.0,1.0,1.0,22.0,16768.0,4.0,5.0,1.0,8179.0,2845.0,587.0,1.0
31616.0,59.0,0.0,1.0,35.0,28454.0,4.0,7.0,1.0,4466.0,5674.0,790.0,10.0
6551.0,52.0,1.0,1.0,3.0,82888.0,9.0,4.0,0.0,5284.0,4222.0,267.0,10.0
34162.0,76.0,1.0,1.0,78.0,35560.0,6.0,9.0,0.0,9530.0,5520.0,142.0,5.0
23123.0,64.0,1.0,1.0,24.0,78425.0,9.0,8.0,1.0,2847.0,9028.0,497.0,8.0
65118.0,46.0,1.0,1.0,34.0,83042.0,4.0,1.0,1.0,6403.0,7699.0,414.0,5.0
52287.0,45.0,1.0,1.0,33.0,84580.0,6.0,6.0,1.0,4820.0,8100.0,422.0,8.0
86437.0,45.0,1.0,0.0,71.0,94679.0,8.0,9.0,0.0,5509.0,2903.0,178.0,8.0
53662.0,94.0,1.0,1.0,61.0,21744.0,8.0,2.0,1.0,1995.0,8809.0,766.0,5.0
27327.0,96.0,0.0,0.0,68.0,75406.0,10.0,9.0,1.0,8888.0,9168.0,351.0,9.0
13160.0,55.0,1.0,0.0,76.0,67551.0,6.0,9.0,1.0,9049.0,8653.0,567.0,0.0
99278.0,79.0,1.0,0.0,84.0,9586.0,3.0,8.0,0.0,3816.0,8870.0,509.0,3.0
8493.0,12.0,0.0,1.0,71.0,6909.0,3.0,1.0,0.0,2561.0,3618.0,758.0,3.0
16101.0,66.0,1.0,1.0,36.0,5438.0,5.0,1.0,0.0,1772.0,6971.0,115.0,10.0
1054.0,53.0,1.0,0.0,9.0,46200.0,2.0,7.0,1.0,9222.0,8858.0,516.0,2.0
40511.0,89.0,1.0,1.0,18.0,14273.0,7.0,7.0,0.0,8694.0,9598.0,691.0,8.0
62060.0,100.0,0.0,0.0,29.0,90952.0,3.0,9.0,0.0,1718.0,1325.0,629.0,9.0
35968.0,13.0,0.0,1.0,72.0,26340.0,5.0,8.0,1.0,4207.0,4629.0,143.0,8.0
89136.0,37.0,0.0,0.0,84.0,91205.0,8.0,8.0,0.0,3786.0,6649.0,678.0,9.0
16416.0,75.0,0.0,0.0,98.0,57335.0,4.0,3.0,1.0,9495.0,7347.0,554.0,4.0
92582.0,13.0,1.0,0.0,65.0,62542.0,8.0,8.0,1.0,729.0,907.0,558.0,8.0
91239.0,99.0,1.0,1.0,28.0,87820.0,9.0,6.0,1.0,2326.0,2730.0,113.0,10.0
94257.0,85.0,1.0,0.0,78.0,9021.0,3.0,1.0,0.0,7725.0,8624.0,887.0,6.0
6048.0,100.0,1.0,0.0,43.0,61339.0,4.0,7.0,0.0,6009.0,4414.0,244.0,4.0
66222.0,7.0,0.0,1.0,99.0,96233.0,8.0,2.0,0.0,6361.0,9076.0,140.0,6.0
7917.0,39.0,0.0,1.0,51.0,877.0,1.0,8.0,1.0,10000.0,3431.0,676.0,2.0
60498.0,78.0,0.0,1.0,79.0,48446.0,5.0,7.0,0.0,7002.0,6802.0,652.0,5.0
17635.0,17.0,1.0,1.0,20.0,12706.0,1.0,5.0,0.0,6956.0,963.0,451.0,7.0
56414.0,55.0,1.0,0.0,24.0,32319.0,5.0,1.0,0.0,576.0,9972.0,770.0,7.0
55984.0,92.0,0.0,1.0,51.0,35375.0,6.0,3.0,1.0,4997.0,5660.0,213.0,5.0
97184.0,95.0,0.0,1.0,60.0,41583.0,2.0,4.0,1.0,5927.0,8522.0,256.0,8.0
17673.0,92.0,0.0,0.0,51.0,30693.0,8.0,10.0,0.0,6748.0,2558.0,268.0,3.0
87561.0,32.0,0.0,0.0,34.0,16616.0,9.0,7.0,1.0,1493.0,3897.0,184.0,3.0
69323.0,36.0,0.0,1.0,51.0,30468.0,4.0,4.0,1.0,2795.0,9327.0,290.0,7.0
76373.0,33.0,0.0,1.0,32.0,69322.0,10.0,8.0,1.0,4171.0,6097.0,182.0,6.0
7362.0,14.0,0.0,0.0,16.0,13055.0,4.0,1.0,0.0,6445.0,440.0,631.0,7.0
15822.0,15.0,0.0,1.0,16.0,90599.0,6.0,3.0,0.0,1695.0,711.0,829.0,9.0
74688.0,85.0,0.0,0.0,73.0,82728.0,5.0,7.0,1.0,2289.0,4926.0,325.0,3.0
15713.0,12.0,0.0,0.0,68.0,32542.0,3.0,10.0,0.0,6405.0,8723.0,924.0,10.0
79092.0,12.0,1.0,1.0,78.0,42106.0,3.0,7.0,0.0,4549.0,7974.0,902.0,3.0
51018.0,88.0,0.0,1.0,73.0,52753.0,5.0,3.0,1.0,8565.0,3045.0,664.0,3.0
19039.0,60.0,0.0,1.0,63.0,76684.0,2.0,7.0,1.0,215.0,1894.0,806.0,6.0
68660.0,9.0,1.0,1.0,50.0,62454.0,6.0,9.0,0.0,8539.0,226.0,764.0,10.0
81404.0,69.0,1.0,0.0,8.0,39713.0,7.0,5.0,0.0,3559.0,3535.0,170.0,3.0
84825.0,30.0,0.0,0.0,68.0,91913.0,5.0,8.0,0.0,1942.0,3528.0,400.0,1.0
77086.0,55.0,0.0,1.0,92.0,27478.0,9.0,5.0,1.0,1357.0,9576.0,908.0,7.0
18834.0,29.0,0.0,1.0,34.0,3629.0,10.0,4.0,1.0,3958.0,1012.0,927.0,6.0
30018.0,49.0,1.0,1.0,29.0,14808.0,10.0,3.0,1.0,6324.0,8145.0,753.0,7.0
11351.0,80.0,0.0,0.0,99.0,5847.0,7.0,3.0,0.0,3688.0,9267.0,693.0,2.0
80309.0,44.0,0.0,1.0,50.0,40668.0,2.0,9.0,0.0,6134.0,7254.0,847.0,8.0
12983.0,7.0,1.0,1.0,19.0,71169.0,9.0,2.0,0.0,7650.0,956.0,114.0,9.0
31706.0,12.0,0.0,1.0,86.0,82841.0,7.0,7.0,1.0,1064.0,7961.0,246.0,6.0
84568.0,45.0,1.0,1.0,86.0,35227.0,2.0,6.0,0.0,6935.0,7273.0,236.0,3.0
77604.0,38.0,0.0,1.0,47.0,67056.0,1.0,3.0,0.0,5010.0,5814.0,335.0,9.0
23118.0,75.0,1.0,1.0,81.0,81723.0,10.0,2.0,0.0,8213.0,2582.0,479.0,0.0
52851.0,68.0,0.0,0.0,43.0,12881.0,4.0,6.0,1.0,3583.0,6388.0,145.0,6.0
69364.0,24.0,1.0,1.0,2.0,44116.0,4.0,1.0,1.0,9897.0,8681.0,154.0,9.0
53645.0,57.0,0.0,0.0,14.0,14088.0,7.0,2.0,0.0,9030.0,2592.0,885.0,7.0
37819.0,91.0,0.0,0.0,93.0,88724.0,2.0,1.0,0.0,1779.0,2138.0,822.0,4.0
61578.0,47.0,1.0,1.0,35.0,38455.0,3.0,7.0,1.0,4185.0,3674.0,812.0,7.0
14443.0,11.0,1.0,1.0,13.0,95559.0,6.0,1.0,1.0,5924.0,944.0,597.0,3.0
42469.0,26.0,0.0,1.0,77.0,74056.0,4.0,7.0,0.0,6642.0,3604.0,992.0,9.0
12148.0,71.0,1.0,0.0,63.0,72752.0,7.0,7.0,0.0,1751.0,3092.0,650.0,1.0
43552.0,51.0,0.0,0.0,70.0,14069.0,7.0,5.0,0.0,8136.0,590.0,591.0,7.0
88589.0,2.0,0.0,0.0,81.0,59791.0,5.0,8.0,1.0,3643.0,7048.0,201.0,9.0
35133.0,26.0,1.0,0.0,60.0,46784.0,5.0,6.0,1.0,5587.0,8954.0,727.0,5.0
38502.0,77.0,1.0,1.0,11.0,33167.0,6.0,10.0,1.0,8276.0,6588.0,407.0,9.0
77747.0,50.0,1.0,1.0,72.0,98938.0,8.0,10.0,1.0,4829.0,4204.0,455.0,3.0
28459.0,52.0,0.0,0.0,4.0,50114.0,1.0,7.0,1.0,3570.0,9363.0,318.0,6.0
34668.0,69.0,1.0,1.0,12.0,17366.0,8.0,7.0,1.0,3476.0,7549.0,503.0,7.0
64335.0,4.0,0.0,0.0,83.0,65939.0,6.0,9.0,0.0,7301.0,6989.0,802.0,1.0
22875.0,86.0,1.0,0.0,95.0,8661.0,5.0,7.0,0.0,6394.0,2119.0,542.0,7.0
42242.0,62.0,1.0,1.0,64.0,24809.0,2.0,7.0,1.0,8973.0,7060.0,683.0,1.0
99872.0,60.0,0.0,0.0,27.0,53068.0,7.0,6.0,1.0,1440.0,2261.0,683.0,9.0
51963.0,42.0,1.0,0.0,7.0,33917.0,2.0,8.0,0.0,7115.0,4146.0,312.0,9.0
49411.0,29.0,0.0,1.0,8.0,21931.0,10.0,3.0,1.0,3249.0,3056.0,969.0,1.0
37852.0,1.0,0.0,1.0,77.0,92714.0,1.0,4.0,0.0,846.0,3972.0,419.0,3.0
11694.0,95.0,1.0,1.0,64.0,80456.0,8.0,6.0,0.0,2573.0,8253.0,294.0,8.0
71593.0,92.0,0.0,0.0,34.0,82914.0,5.0,1.0,1.0,1418.0,4282.0,547.0,7.0
14639.0,94.0,1.0,0.0,99.0,45011.0,7.0,8.0,0.0,4267.0,9266.0,423.0,2.0
17723.0,48.0,1.0,1.0,82.0,28332.0,2.0,2.0,1.0,2154.0,471.0,631.0,5.0
88759.0,85.0,0.0,1.0,94.0,69450.0,2.0,8.0,1.0,2261.0,3832.0,156.0,7.0
59260.0,39.0,1.0,1.0,35.0,94035.0,2.0,1.0,1.0,1832.0,1087.0,452.0,10.0
25333.0,24.0,0.0,1.0,16.0,5799.0,5.0,2.0,0.0,6852.0,5762.0,622.0,1.0
81572.0,26.0,0.0,0.0,86.0,18797.0,1.0,2.0,0.0,7330.0,4461.0,643.0,6.0
89167.0,93.0,1.0,0.0,49.0,36323.0,3.0,6.0,1.0,1458.0,6354.0,924.0,10.0
59108.0,38.0,0.0,0.0,84.0,54889.0,10.0,3.0,0.0,3231.0,6000.0,651.0,3.0
76932.0,16.0,0.0,0.0,80.0,78108.0,7.0,9.0,0.0,2074.0,6389.0,236.0,10.0
98250.0,45.0,1.0,0.0,13.0,51326.0,3.0,10.0,0.0,6344.0,7783.0,869.0,6.0
55429.0,85.0,0.0,1.0,16.0,49044.0,2.0,4.0,1.0,4549.0,1165.0,130.0,9.0
39750.0,46.0,0.0,1.0,41.0,43216.0,2.0,7.0,1.0,7936.0,2091.0,888.0,10.0
92846.0,12.0,0.0,1.0,45.0,65980.0,2.0,2.0,1.0,3227.0,8596.0,135.0,1.0
42623.0,92.0,1.0,0.0,18.0,18227.0,8.0,8.0,0.0,2114.0,8455.0,218.0,1.0
26428.0,55.0,1.0,1.0,94.0,94645.0,5.0,4.0,0.0,577.0,3742.0,698.0,2.0
98547.0,4.0,0.0,1.0,51.0,61684.0,5.0,2.0,0.0,8356.0,9086.0,489.0,8.0
68391.0,99.0,0.0,0.0,10.0,46601.0,7.0,8.0,0.0,2529.0,2572.0,253.0,9.0
49939.0,91.0,1.0,1.0,67.0,61773.0,9.0,10.0,0.0,8910.0,7956.0,501.0,5.0
63822.0,79.0,0.0,1.0,30.0,97199.0,4.0,8.0,0.0,1607.0,4082.0,679.0,10.0
1853.0,49.0,0.0,0.0,29.0,55608.0,1.0,4.0,1.0,7001.0,5455.0,596.0,8.0
87908.0,29.0,1.0,0.0,99.0,3091.0,8.0,2.0,0.0,41.0,8008.0,464.0,6.0
50223.0,34.0,0.0,0.0,80.0,98357.0,8.0,9.0,0.0,5747.0,5952.0,839.0,3.0
14598.0,12.0,0.0,1.0,2.0,63878.0,6.0,4.0,1.0,6653.0,3037.0,150.0,3.0
27728.0,59.0,1.0,1.0,52.0,53450.0,1.0,9.0,1.0,8468.0,9646.0,890.0,2.0
33947.0,56.0,1.0,1.0,83.0,123.0,4.0,9.0,1.0,8462.0,1631.0,638.0,4.0
25802.0,89.0,0.0,0.0,63.0,1385.0,5.0,5.0,0.0,4676.0,130.0,157.0,0.0
71623.0,11.0,1.0,0.0,30.0,98669.0,5.0,4.0,0.0,9136.0,4041.0,531.0,6.0
53629.0,57.0,1.0,1.0,9.0,77081.0,3.0,8.0,1.0,2160.0,4764.0,317.0,10.0
79555.0,80.0,0.0,0.0,6.0,50025.0,2.0,3.0,0.0,8575.0,3632.0,413.0,0.0
35060.0,21.0,0.0,1.0,82.0,456.0,1.0,4.0,1.0,5150.0,2188.0,323.0,8.0
19298.0,73.0,0.0,0.0,4.0,55728.0,1.0,4.0,0.0,6432.0,5874.0,106.0,9.0
35788.0,33.0,1.0,1.0,37.0,93085.0,3.0,3.0,0.0,6969.0,6603.0,600.0,6.0
742.0,92.0,0.0,1.0,62.0,78378.0,8.0,5.0,0.0,2364.0,2212.0,964.0,9.0
4306.0,82.0,0.0,1.0,65.0,99578.0,7.0,8.0,1.0,8230.0,5070.0,840.0,8.0
85397.0,2.0,1.0,1.0,17.0,82306.0,9.0,2.0,0.0,5573.0,7401.0,418.0,7.0
19598.0,44.0,1.0,1.0,2.0,4434.0,7.0,2.0,0.0,4821.0,5889.0,772.0,9.0
79338.0,35.0,1.0,1.0,80.0,64607.0,7.0,3.0,1.0,1908.0,1927.0,447.0,2.0
919.0,7.0,1.0,1.0,23.0,5253.0,3.0,6.0,1.0,5465.0,3549.0,110.0,6.0
57764.0,85.0,1.0,1.0,91.0,92959.0,5.0,4.0,1.0,4558.0,267.0,442.0,9.0
91266.0,17.0,0.0,0.0,21.0,39977.0,4.0,10.0,1.0,7969.0,7278.0,880.0,5.0
7201.0,97.0,0.0,1.0,59.0,96126.0,8.0,4.0,1.0,7783.0,2287.0,299.0,5.0
64297.0,88.0,0.0,0.0,96.0,95406.0,2.0,5.0,0.0,8524.0,5460.0,663.0,8.0
21054.0,56.0,0.0,1.0,46.0,73635.0,9.0,5.0,0.0,1348.0,5131.0,142.0,3.0
84213.0,27.0,1.0,0.0,59.0,9809.0,10.0,2.0,0.0,7598.0,115.0,424.0,4.0
82928.0,1.0,1.0,0.0,70.0,53056.0,3.0,10.0,1.0,489.0,4502.0,427.0,8.0
17847.0,85.0,1.0,1.0,15.0,49213.0,8.0,4.0,0.0,5249.0,4186.0,782.0,1.0
85420.0,77.0,1.0,0.0,18.0,70149.0,2.0,1.0,1.0,8078.0,8273.0,911.0,9.0
58571.0,24.0,1.0,1.0,96.0,96365.0,2.0,7.0,1.0,2821.0,9200.0,845.0,4.0
39066.0,20.0,0.0,1.0,27.0,95736.0,5.0,5.0,1.0,9286.0,2855.0,337.0,3.0
76971.0,9.0,0.0,1.0,82.0,44184.0,2.0,4.0,1.0,9440.0,5664.0,477.0,2.0
72509.0,45.0,1.0,1.0,98.0,66762.0,10.0,9.0,0.0,6997.0,164.0,819.0,10.0
78498.0,32.0,1.0,1.0,99.0,99615.0,8.0,7.0,0.0,4422.0,338.0,624.0,0.0
67360.0,62.0,1.0,0.0,77.0,19166.0,4.0,9.0,1.0,297.0,8071.0,413.0,4.0
85926.0,3.0,1.0,1.0,35.0,22374.0,4.0,4.0,0.0,6592.0,8541.0,543.0,1.0
67302.0,75.0,1.0,0.0,37.0,27333.0,1.0,5.0,0.0,6416.0,3587.0,349.0,2.0
2783.0,95.0,0.0,1.0,42.0,33962.0,9.0,5.0,1.0,2993.0,7216.0,905.0,0.0
54096.0,76.0,1.0,1.0,81.0,82008.0,7.0,7.0,0.0,3228.0,6857.0,753.0,3.0
98102.0,41.0,0.0,0.0,36.0,12459.0,10.0,8.0,1.0,2931.0,4051.0,940.0,7.0
2065.0,43.0,1.0,0.0,81.0,51593.0,1.0,4.0,1.0,7468.0,1741.0,851.0,7.0
2908.0,99.0,1.0,1.0,79.0,72906.0,4.0,1.0,0.0,98.0,8871.0,690.0,2.0
89144.0,92.0,1.0,1.0,52.0,35623.0,2.0,6.0,0.0,243.0,3430.0,119.0,1.0
94196.0,62.0,1.0,1.0,25.0,25206.0,4.0,2.0,1.0,8589.0,5683.0,968.0,5.0
17818.0,61.0,0.0,1.0,32.0,86721.0,3.0,5.0,1.0,2631.0,1246.0,329.0,2.0
26050.0,20.0,0.0,1.0,48.0,39634.0,7.0,2.0,0.0,9143.0,4193.0,195.0,2.0
92688.0,17.0,0.0,0.0,41.0,73006.0,5.0,4.0,0.0,8919.0,5404.0,814.0,0.0
63304.0,18.0,1.0,0.0,81.0,14366.0,9.0,4.0,1.0,9788.0,6538.0,503.0,7.0
84827.0,9.0,0.0,1.0,62.0,52069.0,8.0,3.0,0.0,9239.0,8787.0,911.0,2.0
75762.0,87.0,0.0,0.0,10.0,72679.0,4.0,4.0,1.0,9116.0,8746.0,119.0,8.0
30513.0,57.0,0.0,1.0,86.0,63047.0,7.0,2.0,0.0,1223.0,769.0,699.0,8.0
91604.0,28.0,1.0,1.0,57.0,52200.0,5.0,8.0,1.0,7951.0,3901.0,489.0,5.0
68365.0,96.0,0.0,1.0,79.0,31033.0,5.0,7.0,1.0,8246.0,4070.0,636.0,6.0
96037.0,58.0,1.0,0.0,4.0,16053.0,6.0,4.0,0.0,2963.0,957.0,341.0,0.0
63137.0,34.0,0.0,1.0,46.0,59502.0,2.0,4.0,0.0,1446.0,3208.0,617.0,2.0
98951.0,98.0,1.0,0.0,46.0,86148.0,10.0,1.0,1.0,9413.0,7447.0,230.0,4.0
69623.0,69.0,0.0,0.0,54.0,12448.0,3.0,7.0,0.0,2459.0,9314.0,471.0,2.0
75689.0,19.0,0.0,0.0,32.0,21846.0,1.0,2.0,0.0,6914.0,228.0,581.0,0.0
16147.0,47.0,0.0,1.0,63.0,58471.0,10.0,1.0,0.0,1730.0,7967.0,722.0,0.0
73739.0,27.0,1.0,1.0,10.0,57048.0,6.0,6.0,0.0,1187.0,3188.0,595.0,2.0
93361.0,15.0,1.0,0.0,7.0,73932.0,1.0,4.0,0.0,3520.0,9064.0,920.0,5.0
59300.0,61.0,0.0,1.0,81.0,92773.0,6.0,8.0,0.0,5786.0,5305.0,298.0,8.0
5988.0,72.0,1.0,1.0,10.0,57227.0,10.0,5.0,0.0,7391.0,1692.0,487.0,2.0
15009.0,100.0,1.0,0.0,9.0,9262.0,9.0,7.0,0.0,2164.0,4632.0,950.0,5.0
1863.0,61.0,1.0,1.0,81.0,40624.0,3.0,10.0,1.0,7113.0,8.0,298.0,1.0
28700.0,7.0,1.0,0.0,18.0,90688.0,5.0,8.0,1.0,5230.0,4116.0,843.0,1.0
1012.0,23.0,0.0,0.0,81.0,71883.0,3.0,8.0,1.0,5343.0,7596.0,683.0,3.0
28238.0,51.0,0.0,1.0,51.0,64670.0,1.0,1.0,0.0,2933.0,7706.0,392.0,0.0
10069.0,71.0,0.0,0.0,40.0,59041.0,5.0,8.0,1.0,6982.0,4654.0,621.0,0.0
12279.0,2.0,1.0,0.0,75.0,98910.0,3.0,5.0,0.0,672.0,8607.0,946.0,2.0
61924.0,89.0,0.0,1.0,21.0,57805.0,1.0,9.0,1.0,4010.0,3798.0,525.0,4.0
54550.0,94.0,0.0,1.0,59.0,5827.0,9.0,8.0,1.0,4482.0,2989.0,486.0,5.0
84491.0,83.0,1.0,1.0,16.0,27636.0,3.0,1.0,1.0,6653.0,4391.0,323.0,6.0
4007.0,2.0,1.0,0.0,11.0,3545.0,2.0,4.0,1.0,339.0,1049.0,245.0,1.0
55238.0,86.0,0.0,1.0,63.0,39533.0,7.0,8.0,1.0,5472.0,1020.0,947.0,7.0
47794.0,35.0,0.0,1.0,78.0,94512.0,4.0,2.0,0.0,7795.0,3910.0,957.0,7.0
37944.0,37.0,0.0,1.0,54.0,30467.0,3.0,9.0,0.0,7627.0,4770.0,153.0,8.0
14434.0,8.0,1.0,0.0,54.0,18973.0,9.0,7.0,0.0,5877.0,5044.0,749.0,10.0
12193.0,32.0,0.0,0.0,6.0,53461.0,8.0,2.0,1.0,1586.0,1438.0,781.0,8.0
41757.0,46.0,0.0,0.0,31.0,7214.0,1.0,2.0,1.0,4331.0,1483.0,194.0,0.0
84609.0,59.0,1.0,1.0,29.0,57704.0,6.0,8.0,0.0,1459.0,5381.0,205.0,10.0
7517.0,20.0,1.0,0.0,59.0,4423.0,2.0,7.0,1.0,1063.0,1542.0,456.0,2.0
89974.0,11.0,1.0,1.0,43.0,77799.0,1.0,2.0,0.0,8372.0,2680.0,431.0,8.0
56191.0,6.0,1.0,1.0,51.0,84313.0,5.0,8.0,1.0,5181.0,8338.0,358.0,4.0
36799.0,77.0,0.0,1.0,56.0,17623.0,10.0,9.0,1.0,9053.0,9408.0,623.0,7.0
60555.0,100.0,1.0,1.0,17.0,87291.0,10.0,5.0,0.0,2639.0,139.0,506.0,10.0
80582.0,24.0,1.0,0.0,74.0,65750.0,1.0,3.0,0.0,2241.0,2390.0,146.0,8.0
28964.0,75.0,0.0,1.0,54.0,64637.0,1.0,6.0,1.0,9920.0,5718.0,560.0,3.0
45467.0,82.0,0.0,1.0,29.0,75809.0,10.0,9.0,0.0,368.0,757.0,182.0,10.0
80039.0,86.0,1.0,1.0,45.0,14020.0,4.0,6.0,0.0,6447.0,4215.0,581.0,7.0
94744.0,36.0,0.0,1.0,12.0,32003.0,5.0,6.0,1.0,252.0,2959.0,212.0,10.0
23494.0,3.0,1.0,1.0,61.0,5253.0,7.0,1.0,1.0,509.0,8537.0,542.0,6.0
8908.0,7.0,1.0,0.0,58.0,35469.0,3.0,9.0,0.0,5619.0,9872.0,999.0,1.0
8416.0,63.0,1.0,1.0,99.0,87396.0,1.0,1.0,0.0,7932.0,8752.0,124.0,10.0
50070.0,66.0,0.0,1.0,47.0,51088.0,4.0,4.0,1.0,2411.0,2709.0,766.0,6.0
18286.0,89.0,0.0,0.0,78.0,76283.0,1.0,9.0,1.0,7738.0,405.0,738.0,6.0
67798.0,54.0,0.0,0.0,87.0,46628.0,1.0,4.0,0.0,5019.0,8004.0,839.0,2.0
71025.0,99.0,0.0,0.0,23.0,4861.0,4.0,4.0,1.0,5948.0,9820.0,464.0,7.0
23088.0,29.0,0.0,0.0,55.0,88095.0,1.0,5.0,1.0,778.0,5598.0,774.0,2.0
96923.0,94.0,1.0,0.0,2.0,90110.0,4.0,3.0,1.0,9683.0,7278.0,392.0,4.0
22587.0,48.0,1.0,1.0,29.0,2661.0,9.0,3.0,0.0,5533.0,6315.0,652.0,3.0
81793.0,10.0,0.0,0.0,73.0,95922.0,2.0,10.0,0.0,7377.0,6263.0,472.0,4.0
92698.0,19.0,1.0,0.0,28.0,75398.0,6.0,9.0,0.0,6673.0,8726.0,275.0,3.0
61241.0,19.0,0.0,0.0,45.0,80077.0,9.0,3.0,1.0,6684.0,5966.0,766.0,2.0
21068.0,18.0,1.0,1.0,85.0,23455.0,4.0,5.0,1.0,9868.0,6168.0,935.0,1.0
84154.0,70.0,0.0,0.0,83.0,24336.0,4.0,3.0,1.0,7318.0,6920.0,890.0,6.0
63437.0,51.0,1.0,1.0,78.0,84675.0,7.0,10.0,0.0,4062.0,4048.0,156.0,10.0
34441.0,35.0,0.0,1.0,1.0,35192.0,10.0,6.0,0.0,1045.0,6010.0,836.0,1.0
70634.0,46.0,0.0,0.0,7.0,74343.0,8.0,5.0,1.0,6044.0,4777.0,370.0,9.0
16174.0,26.0,1.0,0.0,100.0,2858.0,9.0,4.0,1.0,6699.0,199.0,550.0,1.0
53330.0,81.0,0.0,0.0,8.0,5775.0,8.0,6.0,1.0,4562.0,4805.0,820.0,9.0
49092.0,10.0,1.0,1.0,81.0,82817.0,8.0,5.0,0.0,4429.0,8857.0,198.0,4.0
39899.0,65.0,0.0,0.0,41.0,19460.0,5.0,3.0,0.0,1746.0,2846.0,418.0,1.0
44994.0,4.0,0.0,1.0,71.0,446.0,9.0,1.0,1.0,970.0,3998.0,701.0,9.0
31088.0,59.0,0.0,1.0,40.0,31169.0,2.0,9.0,0.0,2370.0,2765.0,943.0,7.0
9447.0,28.0,0.0,1.0,9.0,4557.0,6.0,8.0,0.0,6319.0,5112.0,854.0,6.0
83936.0,20.0,0.0,1.0,25.0,57795.0,4.0,8.0,1.0,1460.0,1839.0,601.0,8.0
82910.0,41.0,0.0,0.0,73.0,6852.0,10.0,7.0,1.0,9869.0,826.0,273.0,8.0
43215.0,68.0,1.0,0.0,4.0,58470.0,4.0,9.0,1.0,1384.0,9464.0,535.0,6.0
21597.0,45.0,0.0,0.0,74.0,83103.0,3.0,6.0,0.0,5714.0,2057.0,649.0,6.0
958.0,48.0,1.0,0.0,15.0,41937.0,7.0,4.0,1.0,575.0,6655.0,740.0,1.0
11904.0,59.0,0.0,1.0,55.0,79610.0,4.0,2.0,0.0,9794.0,4214.0,813.0,3.0
63693.0,10.0,1.0,0.0,94.0,15304.0,10.0,8.0,1.0,4171.0,4794.0,574.0,10.0
15555.0,13.0,0.0,0.0,66.0,50637.0,4.0,2.0,0.0,4754.0,4923.0,398.0,3.0
88308.0,31.0,1.0,0.0,35.0,43367.0,4.0,7.0,1.0,524.0,4078.0,637.0,6.0
72161.0,65.0,0.0,0.0,94.0,33126.0,5.0,7.0,0.0,9148.0,7106.0,765.0,3.0
48684.0,47.0,0.0,0.0,87.0,13007.0,4.0,10.0,1.0,3821.0,7119.0,127.0,1.0
37494.0,32.0,0.0,0.0,66.0,46266.0,9.0,3.0,0.0,507.0,4209.0,447.0,10.0
87587.0,80.0,0.0,0.0,59.0,88746.0,5.0,7.0,0.0,4857.0,2220.0,713.0,7.0
19507.0,46.0,1.0,0.0,55.0,76887.0,3.0,6.0,1.0,690.0,5649.0,760.0,9.0
63600.0,7.0,1.0,1.0,20.0,84792.0,6.0,6.0,1.0,305.0,7532.0,101.0,8.0
73482.0,65.0,0.0,0.0,33.0,16095.0,8.0,5.0,0.0,6813.0,1059.0,900.0,6.0
