age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job,marital,education,default,contact,month,day_of_week,poutcome,target_campaign,target_personal_loan,target_housing_loan
38.0,189.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,2,6,0,1,6,3,1,no,no,no
34.0,201.0,2.0,6.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,4,2,3,0,0,7,4,2,no,yes,yes
34.0,192.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,1,1,2,0,0,6,3,1,no,no,no
31.0,201.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,6,1,6,0,0,1,3,1,no,no,no
43.0,225.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,1,6,3,1,no,no,yes
56.0,1551.0,1.0,999.0,2.0,-3.4,92.379,-29.8,0.762,5017.5,10,1,5,0,0,9,0,0,no,no,no
42.0,92.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,1,6,4,1,no,no,no
29.0,209.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,1,1,1,no,no,yes
31.0,168.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2,0,3,0,1,6,3,1,no,no,yes
34.0,228.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,4,1,3,0,0,7,4,1,no,no,yes
33.0,78.0,7.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1,1,0,0,1,4,0,1,no,no,yes
23.0,9.0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,3,2,0,0,0,6,2,1,no,yes,no
55.0,106.0,6.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4,1,6,0,0,1,1,1,no,no,no
47.0,60.0,6.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,7,0,0,0,1,4,0,1,no,no,yes
49.0,142.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.864,5191.0,2,1,6,0,1,6,0,1,no,no,yes
47.0,480.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,0,3,0,0,3,1,1,no,no,no
30.0,207.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1,2,2,0,1,6,4,1,no,no,no
27.0,869.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,1,2,2,0,1,4,2,1,no,yes,no
36.0,259.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,0,2,3,0,0,3,3,1,no,no,no
46.0,222.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,7,0,3,0,0,6,1,1,no,no,no
30.0,149.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,2,0,1,0,0,6,2,0,no,yes,no
88.0,82.0,2.0,999.0,0.0,-1.8,92.843,-50.0,1.663,5099.1,5,0,0,0,0,5,4,1,no,yes,yes
30.0,82.0,6.0,999.0,0.0,-1.8,93.075,-47.1,1.483,5099.1,0,1,6,0,0,0,2,1,no,yes,yes
43.0,461.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,9,2,2,0,1,4,0,1,no,no,yes
30.0,63.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,9,2,6,0,0,3,4,1,no,yes,yes
49.0,96.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,10,1,3,0,1,6,1,1,no,no,yes
30.0,129.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,0,1,6,0,0,6,0,0,no,no,yes
39.0,979.0,9.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,0,1,6,0,1,4,3,1,no,no,no
32.0,119.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,9,2,6,0,1,3,2,1,no,no,yes
49.0,354.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,9,1,5,0,0,3,0,1,no,no,yes
39.0,451.0,4.0,3.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,9,1,3,0,0,6,3,2,no,no,yes
51.0,250.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,7,1,2,0,1,4,0,1,no,no,yes
59.0,142.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,9,0,2,0,0,3,4,1,no,no,yes
46.0,304.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,6,0,1,6,3,1,no,no,yes
28.0,651.0,5.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,4,2,6,0,1,4,2,1,yes,no,no
31.0,102.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,1,6,2,1,no,no,yes
26.0,188.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,7,2,3,0,1,6,3,1,no,no,yes
50.0,57.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,2,1,6,0,0,7,2,1,no,no,yes
41.0,263.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.466,5099.1,10,1,2,0,0,0,1,1,no,no,yes
50.0,73.0,7.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,6,1,5,0,0,3,2,1,no,no,no
32.0,204.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,1,2,3,0,0,6,4,1,no,yes,no
56.0,83.0,3.0,999.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,6,1,6,0,0,0,1,0,no,no,no
42.0,111.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,0,1,3,0,0,6,3,1,no,no,yes
36.0,12.0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,0,2,6,0,1,6,1,1,no,no,no
45.0,134.0,8.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1,1,1,0,1,4,1,1,no,no,yes
55.0,126.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,9,1,6,0,1,4,3,1,no,no,no
38.0,238.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,6,2,6,0,1,6,2,1,no,no,no
71.0,120.0,1.0,6.0,1.0,-3.4,92.431,-26.9,0.728,5017.5,5,1,0,0,0,8,3,2,no,yes,yes
22.0,91.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,7,2,0,0,1,6,4,1,no,no,no
30.0,331.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,0,2,6,0,0,7,0,1,yes,no,no
78.0,754.0,2.0,3.0,2.0,-1.8,92.893,-46.2,1.264,5099.1,5,1,3,0,0,6,1,0,no,no,yes
30.0,589.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,0,0,6,0,0,7,4,1,no,no,yes
51.0,89.0,2.0,999.0,0.0,-1.8,93.075,-47.1,1.372,5099.1,1,1,1,0,0,0,4,1,no,no,yes
34.0,9.0,14.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,7,1,3,0,1,4,0,1,no,no,no
49.0,87.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,4,1,6,0,0,1,2,1,no,no,yes
50.0,150.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,3,2,1,no,no,no
51.0,98.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2,1,6,0,1,6,4,1,no,no,no
57.0,187.0,1.0,999.0,1.0,-2.9,92.201,-31.4,0.834,5076.2,5,1,6,0,0,1,4,0,no,no,yes
33.0,76.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,0,0,6,0,0,7,1,1,no,no,yes
35.0,41.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,1,6,0,1,6,4,1,no,no,no
37.0,609.0,2.0,7.0,3.0,-1.7,94.215,-40.3,0.782,4991.6,0,2,3,0,0,3,2,2,yes,no,no
39.0,514.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,0,2,6,0,0,7,4,1,no,no,yes
39.0,919.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,7,1,3,0,1,6,3,1,no,no,no
20.0,187.0,2.0,999.0,0.0,-3.4,92.649,-30.1,0.715,5017.5,8,2,3,0,0,7,4,1,no,no,no
27.0,72.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.245,5195.8,8,2,5,0,1,7,2,1,no,no,no
33.0,595.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,0,1,3,0,0,3,0,1,no,no,no
39.0,168.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4,1,6,0,0,1,1,1,no,no,no
55.0,142.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1,1,2,0,0,1,2,1,no,yes,yes
42.0,83.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,6,1,3,0,1,6,3,1,no,no,no
50.0,59.0,4.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,6,0,6,0,0,7,2,1,no,no,no
39.0,53.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,4,1,6,0,0,6,0,1,no,no,yes
40.0,197.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,7,2,3,0,0,6,4,1,no,no,no
54.0,58.0,3.0,999.0,2.0,-1.8,93.075,-47.1,1.405,5099.1,9,1,3,0,0,0,1,0,no,no,no
33.0,679.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.97,5228.1,9,0,5,0,0,1,1,1,no,yes,yes
26.0,68.0,6.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,0,2,0,0,1,4,3,1,no,yes,yes
27.0,54.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.392,5099.1,4,1,6,0,0,0,1,1,no,no,no
30.0,230.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,9,2,3,0,0,1,2,1,no,no,yes
29.0,139.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4,2,6,0,0,1,3,1,no,no,yes
35.0,102.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,7,2,2,0,0,3,0,1,no,no,no
38.0,19.0,11.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,1,3,1,no,no,yes
29.0,168.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1,1,1,0,1,6,4,1,no,yes,no
32.0,24.0,1.0,999.0,2.0,-1.8,93.075,-47.1,1.405,5099.1,0,1,3,0,1,0,1,0,no,yes,yes
36.0,234.0,1.0,999.0,0.0,-0.2,92.756,-45.9,3.329,5176.3,1,1,3,0,0,2,2,1,no,no,yes
51.0,16.0,17.0,999.0,0.0,1.4,94.465,-41.8,4.962,5228.1,4,1,6,0,1,4,4,1,no,no,no
34.0,23.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,0,1,6,2,1,no,yes,no
50.0,1353.0,2.0,999.0,0.0,-3.4,92.379,-29.8,0.749,5017.5,9,1,6,0,0,9,4,1,no,yes,yes
53.0,88.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,4,1,6,0,0,1,2,1,no,no,no
52.0,57.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,1,1,3,0,0,6,3,1,no,no,no
71.0,363.0,1.0,999.0,0.0,-1.1,94.199,-37.5,0.879,4963.6,5,1,3,0,0,9,1,1,yes,no,no
52.0,215.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,5,1,6,0,1,7,1,1,no,yes,yes
53.0,332.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,9,1,5,0,1,6,3,1,no,no,no
36.0,287.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,0,2,6,0,0,7,2,1,no,no,yes
43.0,67.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,1,3,0,1,6,2,1,no,no,yes
31.0,122.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,9,2,5,0,0,1,1,1,no,no,no
58.0,1234.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,2,6,0,1,6,1,1,yes,no,no
46.0,124.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,9,1,6,0,0,3,2,1,no,no,no
34.0,329.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,0,1,6,0,0,6,4,1,no,no,no
40.0,54.0,4.0,999.0,0.0,-2.9,92.963,-40.8,1.244,5076.2,6,2,6,0,0,4,4,1,no,yes,no
42.0,256.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1,0,3,0,1,4,3,1,no,no,no
40.0,85.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,9,2,3,0,0,1,0,1,no,no,no
27.0,23.0,13.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,10,1,3,0,1,4,0,1,no,no,yes
46.0,184.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,0,0,6,0,0,7,4,0,no,yes,yes
47.0,129.0,3.0,999.0,2.0,-1.7,94.215,-40.3,0.896,4991.6,0,1,6,0,0,3,4,0,no,yes,yes
32.0,314.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2,1,3,0,1,6,1,1,no,no,yes
58.0,155.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,7,1,3,0,0,1,0,1,no,no,no
30.0,123.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,0,1,6,0,0,1,2,1,no,no,yes
32.0,428.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,0,1,6,0,0,1,4,1,no,no,yes
32.0,181.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,1,6,3,1,no,no,no
29.0,207.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4,2,6,0,1,6,1,1,no,yes,yes
43.0,488.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,4,0,3,0,0,7,1,1,no,no,yes
41.0,189.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,7,0,2,0,1,6,4,1,no,no,yes
30.0,355.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,6,0,1,6,0,1,no,no,yes
35.0,106.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0,2,3,0,0,7,3,1,no,no,yes
44.0,10.0,1.0,999.0,0.0,-1.1,94.199,-37.5,0.884,4963.6,1,1,1,0,1,9,2,1,no,no,yes
32.0,486.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.343,5195.8,10,1,5,0,1,7,3,1,yes,no,yes
26.0,235.0,1.0,999.0,1.0,-1.7,94.215,-40.3,0.893,4991.6,8,2,3,0,0,3,3,0,no,no,no
35.0,167.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,2,6,0,0,3,1,1,no,no,yes
34.0,206.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.96,5228.1,1,1,2,0,1,4,1,1,no,no,no
57.0,236.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,4,0,6,0,1,6,4,1,no,no,yes
33.0,61.0,2.0,6.0,2.0,-3.4,92.431,-26.9,0.731,5017.5,0,2,3,0,0,8,1,0,no,no,yes
32.0,219.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,0,1,3,0,0,7,0,1,no,no,no
34.0,204.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,1,2,1,0,0,6,1,1,no,no,no
36.0,413.0,2.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,0,2,3,0,0,0,0,1,no,no,yes
28.0,77.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,9,2,5,0,0,6,1,0,no,no,yes
72.0,270.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.884,5076.2,5,0,6,0,0,1,3,1,no,no,no
27.0,88.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,7,2,2,0,0,3,3,1,no,yes,yes
43.0,892.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,0,0,3,0,0,6,2,1,no,yes,yes
39.0,452.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,2,2,6,0,0,6,0,1,no,no,yes
27.0,238.0,4.0,999.0,0.0,-1.8,93.369,-34.8,0.635,5008.7,0,2,6,0,0,5,3,1,yes,no,no
35.0,614.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,0,2,6,0,0,6,3,1,no,no,yes
34.0,123.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.861,5076.2,9,1,5,0,0,1,1,1,no,no,no
39.0,749.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,9,1,3,0,0,7,0,1,yes,no,no
35.0,176.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,4,0,3,0,1,4,0,1,no,no,yes
56.0,130.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,5,1,0,0,0,7,3,1,no,no,no
31.0,1327.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,2,6,0,0,3,4,1,yes,no,yes
31.0,28.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,7,2,3,0,0,6,3,1,no,no,yes
45.0,27.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,0,2,6,0,0,7,0,1,no,no,no
42.0,111.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1,0,2,0,0,3,1,1,no,no,no
39.0,272.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,6,0,0,6,0,1,no,no,no
50.0,54.0,15.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,7,1,3,0,0,1,1,1,no,no,yes
29.0,641.0,6.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,0,2,6,0,1,4,3,1,no,no,no
34.0,474.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2,1,0,0,1,6,4,1,no,no,yes
36.0,61.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,1,6,0,0,3,1,1,no,no,no
35.0,234.0,13.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,0,2,6,0,1,6,1,1,no,no,no
42.0,87.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.864,5191.0,0,2,6,0,1,6,0,1,no,no,yes
39.0,247.0,1.0,4.0,1.0,-2.9,92.201,-31.4,0.884,5076.2,9,1,5,0,0,1,1,2,no,no,yes
52.0,643.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,1,6,4,1,no,no,no
47.0,2653.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,0,0,6,0,1,4,0,1,yes,no,yes
59.0,112.0,4.0,999.0,1.0,-3.0,92.713,-33.0,0.7,5023.5,4,1,6,0,0,2,2,0,no,no,no
37.0,175.0,1.0,999.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,0,0,0,0,0,no,yes,no
33.0,85.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,4,1,6,0,0,6,4,1,no,no,yes
33.0,67.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,1,6,4,1,no,no,yes
40.0,44.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,9,2,6,0,0,7,0,1,no,yes,yes
32.0,77.0,1.0,999.0,0.0,-3.4,92.649,-30.1,0.714,5017.5,9,1,6,0,0,7,1,1,no,no,yes
29.0,130.0,6.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,9,2,3,0,0,1,3,1,no,no,yes
32.0,1143.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.365,5099.1,0,2,3,0,0,0,2,1,yes,no,no
35.0,221.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,6,0,1,6,0,1,no,no,yes
36.0,570.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,6,0,0,3,4,1,yes,no,yes
38.0,239.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.453,5099.1,1,1,0,0,0,0,3,1,no,no,no
32.0,66.0,7.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,1,1,3,1,no,no,yes
32.0,200.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.97,5228.1,0,2,6,0,0,1,1,1,no,no,no
34.0,581.0,4.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,6,2,3,0,0,7,3,1,no,no,yes
42.0,938.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,0,2,6,0,1,6,4,1,yes,yes,yes
28.0,223.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,9,2,2,0,0,6,3,1,no,no,no
53.0,260.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,1,6,0,1,no,no,no
27.0,93.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,7,2,2,0,1,6,1,1,no,no,no
43.0,114.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.259,5099.1,2,1,5,0,0,6,0,0,no,yes,yes
35.0,81.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1,2,1,0,1,4,0,1,no,no,no
42.0,168.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,0,1,6,0,0,1,0,1,no,no,yes
36.0,114.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,9,2,5,0,1,6,1,1,no,yes,no
35.0,138.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1,0,2,0,1,4,1,1,no,no,no
38.0,31.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,7,1,2,0,1,4,0,1,no,no,no
24.0,590.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,2,2,0,0,3,4,1,no,no,yes
31.0,152.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,2,0,0,0,0,7,3,1,no,no,no
30.0,217.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,4,1,6,0,0,3,4,1,no,no,yes
68.0,546.0,2.0,999.0,1.0,-1.7,94.215,-40.3,0.889,4991.6,5,1,6,0,0,3,1,0,yes,no,yes
32.0,85.0,8.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,10,1,6,0,0,1,2,1,no,no,yes
55.0,371.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,7,1,3,0,0,3,2,1,no,yes,no
55.0,64.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,7,1,0,0,0,1,4,1,no,yes,no
34.0,102.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,6,2,6,0,0,6,1,1,no,no,yes
33.0,728.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,1,1,2,0,0,6,0,1,yes,no,no
42.0,312.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,7,1,3,0,0,6,1,1,no,no,no
56.0,55.0,9.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,0,1,6,0,1,3,0,1,no,no,no
46.0,245.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,2,1,2,0,1,4,1,1,no,no,no
42.0,163.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,2,3,0,0,3,0,1,no,no,no
33.0,214.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0,0,6,0,0,7,2,0,no,no,yes
43.0,206.0,5.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,6,1,0,0,0,7,4,1,no,yes,no
52.0,161.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,7,1,1,0,0,3,1,1,no,yes,no
49.0,334.0,3.0,999.0,0.0,-3.0,92.713,-33.0,0.717,5023.5,3,2,6,0,0,2,1,1,no,yes,no
41.0,47.0,13.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,0,1,6,0,0,1,0,1,no,no,yes
26.0,215.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,2,0,0,0,3,4,1,no,yes,yes
36.0,125.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,0,2,1,0,1,6,4,0,no,no,yes
61.0,102.0,2.0,999.0,1.0,-1.8,93.369,-34.8,0.649,5008.7,6,0,6,0,0,5,0,0,no,no,no
40.0,224.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,1,2,0,1,6,3,1,no,no,no
31.0,141.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,9,2,5,0,1,3,0,1,no,no,no
41.0,132.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1,1,0,0,1,4,1,1,no,no,yes
39.0,22.0,8.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,7,1,3,0,0,6,2,0,no,no,yes
39.0,121.0,17.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,0,0,3,0,0,3,3,1,no,no,no
38.0,328.0,2.0,999.0,0.0,-2.9,92.201,-31.4,0.873,5076.2,4,1,6,0,0,1,2,1,no,no,yes
47.0,245.0,1.0,999.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,4,1,3,0,0,0,0,0,no,yes,no
24.0,722.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,2,3,0,1,3,1,1,no,no,yes
51.0,142.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2,1,2,0,1,6,3,1,no,no,yes
24.0,211.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.262,5076.2,9,2,5,0,0,4,3,1,no,no,yes
24.0,10.0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,7,1,3,0,0,6,2,1,no,no,no
71.0,167.0,1.0,999.0,0.0,-3.4,92.431,-26.9,0.742,5017.5,5,2,6,0,0,8,3,1,no,no,yes
27.0,98.0,1.0,999.0,1.0,-1.8,93.075,-47.1,1.445,5099.1,0,2,6,0,0,0,4,0,no,yes,yes
32.0,217.0,1.0,999.0,0.0,-3.4,92.431,-26.9,0.739,5017.5,7,1,3,0,0,8,1,1,no,no,no
35.0,66.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,7,2,3,0,0,6,2,0,no,no,yes
35.0,347.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,9,2,5,0,0,1,2,1,no,yes,yes
38.0,193.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,7,2,2,0,1,6,2,1,no,no,yes
52.0,43.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.962,5228.1,7,2,3,0,1,4,4,1,no,no,yes
40.0,26.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,9,1,5,0,1,6,3,1,no,no,no
38.0,122.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,1,3,0,0,3,4,1,no,no,yes
